rep,id,eta_initT,eta_aS,eta_dS,eta_tau,eta_lBt0,eta_lp,eta_dI,eta_n,eta_V0
8,10742,-0.61501448616346,0,-0.62006760358971,0,-0.548815446464883,0,-1.17984264176894,0.296310924499372,0
9,10742,1.67015396416383,0,-0.284838330035874,0,-0.335148795097122,0,-1.47961615822149,0.851896672951188,0
10,10742,0.350275844604746,0,-0.521489166733623,0,-0.444236102689893,0,-0.607965994444673,0.121961756156109,0
1,40007,1.43544842348737,0,-0.61391151885305,0,-0.620746529284115,0,-1.12973681668241,0.499108522803305,0
2,40007,1.32730701258669,0,0.356700522182992,0,-0.248777726279968,0,-1.20042030005407,0.81729255820429,0
3,40007,0.604792641251953,0,-0.518905436479325,0,-0.605541334739216,0,-1.07214377674704,0.410038516087842,0
4,40007,0.724566185603231,0,0.449179627884188,0,-0.217008092403665,0,-1.00809199979913,1.16110317976499,0
5,40007,0.929815784803916,0,-0.370168697497105,0,-0.582530648684332,0,-1.39270981674013,0.856089616745434,0
6,40007,-0.219234658268935,0,0.178858122394951,0,-0.325223501212311,0,-0.875555873626137,0.402166916252212,0
7,40007,1.85877862948532,0,-0.73620082737846,0,-0.642641843191029,0,-1.06149712503509,0.415071609117483,0
8,40007,0.805291534857307,0,0.347266965732635,0,-0.270853466048215,0,-1.17897608059704,1.11229885391629,0
9,40007,1.60892162723598,0,-0.873899941609641,0,-0.686850616001134,0,-0.824155771223567,0.3810288325767,0
10,40007,-0.128742871030538,0,0.211539175123014,0,-0.368717452823476,0,-1.86453913033085,0.798914578672344,0
1,40061,5.43503100625086,0,1.93784411980685,0,0.820351994652649,0,0.359955967150905,-0.682399938830618,0
2,40061,4.98871245581638,0,1.52412831268545,0,0.593474731620681,0,0.199782349479537,-0.584145014027588,0
3,40061,4.50702929132656,0,1.91772270942174,0,0.774432131490584,0,0.46442115272412,-0.362481783340302,0
4,40061,6.04155934934792,0,1.49689977658161,0,0.579552377293344,0,0.185532799974029,-0.476154718019172,0
5,40061,5.56999043955602,0,1.76123873568319,0,0.762314481233952,0,0.399317599196723,-0.769182433113429,0
