rep,id,eta_initT,eta_aS,eta_dS,eta_tau,eta_lBt0,eta_lp,eta_dI,eta_n,eta_V0
4,40211,-24.046944,0.071983,-0.118672,0.000000,-0.206492,0.000000,0.043280,0.021902,0.000000
5,40211,1.598695,0.003754,-0.115878,0.000000,-0.105609,0.000000,-0.050276,0.175944,0.000000
6,40211,-10.703589,-0.313171,-0.173048,0.000000,-0.057489,0.000000,-0.612221,0.705389,0.000000
7,40211,-2.184742,0.204413,0.204260,0.000000,0.010222,0.000000,0.321097,0.040574,0.000000
8,40211,-11.784078,-0.450356,-0.565334,0.000000,-0.289903,0.000000,-0.628675,0.323962,0.000000
9,40211,-5.243842,0.073261,0.093019,0.000000,0.013050,0.000000,0.180330,0.363259,0.000000
10,40211,-5.322773,0.002087,-0.469086,0.000000,-0.197506,0.000000,-0.272606,0.510511,0.000000
1,40503,9.344077,0.136825,-1.197447,0.000000,-0.536350,0.000000,0.116731,-0.072306,0.000000
2,40503,7.726179,-0.322033,-0.422000,0.000000,-0.157239,0.000000,-0.342650,0.397711,0.000000
3,40503,9.862464,-0.000016,-1.052281,0.000000,-0.492210,0.000000,-0.265190,0.455326,0.000000
4,40503,7.983092,-0.190622,-0.301559,0.000000,-0.180689,0.000000,-0.516753,0.459571,0.000000
5,40503,9.322508,-0.031535,-1.155234,0.000000,-0.459270,0.000000,0.094981,-0.000534,0.000000
6,40503,8.959723,-0.270058,-0.372453,0.000000,-0.167697,0.000000,-0.660867,0.773115,0.000000
7,40503,8.488983,-0.052977,-1.258211,0.000000,-0.520265,0.000000,-0.016353,0.051009,0.000000
8,40503,8.899286,-0.308110,-0.450505,0.000000,-0.173286,0.000000,-0.497981,0.707829,0.000000
9,40503,9.567230,-0.015740,-1.040633,0.000000,-0.437345,0.000000,-0.057563,0.223157,0.000000
10,40503,8.336772,-0.324538,-0.056134,0.000000,-0.042239,0.000000,-0.649811,0.975782,0.000000
1,40646,11.024801,0.318797,-1.971565,0.000000,-0.814536,0.000000,0.505888,-0.574043,0.000000
2,40646,10.525150,0.236292,-2.434916,0.000000,-0.976304,0.000000,0.517897,-0.663367,0.000000
3,40646,10.704033,0.412840,-1.916008,0.000000,-0.838510,0.000000,0.484877,-0.515171,0.000000
4,40646,10.748644,0.335351,-2.289245,0.000000,-0.938854,0.000000,0.549237,-0.613972,0.000000
5,40646,12.057656,0.432978,-2.036674,0.000000,-0.868735,0.000000,0.473637,-0.464908,0.000000
6,40646,11.423808,0.291186,-2.281768,0.000000,-0.909757,0.000000,0.579453,-0.694660,0.000000
7,40646,11.565425,0.326786,-2.059008,0.000000,-0.862872,0.000000,0.453514,-0.580299,0.000000
8,40646,11.224396,0.243104,-2.338923,0.000000,-0.912329,0.000000,0.595906,-0.687827,0.000000
9,40646,10.309847,0.289946,-2.177046,0.000000,-0.874896,0.000000,0.592148,-0.777436,0.000000
10,40646,10.938035,0.186726,-2.429755,0.000000,-0.912512,0.000000,0.631155,-0.725580,0.000000
1,10204,4.725046,-0.086449,-1.176318,0.000000,-0.440589,0.000000,-0.341279,0.162040,0.000000
2,10204,-0.464926,-0.230033,-0.987357,0.000000,-0.414401,0.000000,-0.336862,-0.141623,0.000000
3,10204,1.532763,-0.141982,-1.089268,0.000000,-0.472631,0.000000,-0.478955,0.023675,0.000000
4,10204,-5.578418,-0.209042,-0.812981,0.000000,-0.349481,0.000000,-0.147185,-0.367035,0.000000
5,10204,-0.093283,-0.279059,-1.340605,0.000000,-0.504542,0.000000,-0.383550,-0.006559,0.000000
6,10204,-0.186169,-0.255518,-0.861769,0.000000,-0.322196,0.000000,-0.304431,-0.011582,0.000000
7,10204,-0.018030,-0.304387,-1.248008,0.000000,-0.438589,0.000000,-0.117414,-0.232461,0.000000
8,10204,-1.600238,-0.216208,-0.780873,0.000000,-0.318982,0.000000,-0.198584,-0.285293,0.000000
9,10204,0.565979,-0.280678,-1.043751,0.000000,-0.353388,0.000000,-0.161198,-0.160872,0.000000
10,10204,-0.277878,-0.334270,-0.895372,0.000000,-0.328968,0.000000,-0.326316,-0.153864,0.000000
1,10374,-2.946172,0.494058,1.991772,0.000000,0.711200,0.000000,0.503826,0.271893,0.000000
2,10374,-11.705247,-0.410178,-0.097110,0.000000,0.017729,0.000000,-0.570941,0.433756,0.000000
3,10374,-8.468232,0.256210,1.533306,0.000000,0.534692,0.000000,0.306113,0.416028,0.000000
4,10374,1.274678,0.386621,0.747005,0.000000,0.303840,0.000000,0.225779,0.432883,0.000000
5,10374,-0.531863,0.467433,1.836536,0.000000,0.635372,0.000000,0.599798,0.135775,0.000000
6,10374,-17.654177,-0.143238,1.970163,0.000000,0.679818,0.000000,-0.094087,-0.214912,0.000000
7,10374,-1.809139,0.333648,1.372991,0.000000,0.509532,0.000000,0.205869,0.549570,0.000000
8,10374,-10.105634,-0.227935,1.802544,0.000000,0.700414,0.000000,-0.235105,0.453274,0.000000
9,10374,-12.767514,0.285307,0.848242,0.000000,0.239450,0.000000,0.285836,0.019282,0.000000
10,10374,-13.268728,-0.107876,1.984410,0.000000,0.695593,0.000000,-0.187237,0.416363,0.000000
1,10502,-5.117211,0.555509,-1.687462,0.000000,-0.578955,0.000000,0.747163,-0.541393,0.000000
2,10502,-9.235399,0.284260,-2.452735,0.000000,-0.889282,0.000000,0.383816,-0.391504,0.000000
3,10502,-1.428522,0.533029,-1.938568,0.000000,-0.644937,0.000000,0.696788,-0.402197,0.000000
4,10502,-6.414464,0.383407,-2.341219,0.000000,-0.845528,0.000000,0.416972,-0.340372,0.000000
5,10502,-6.236453,0.565769,-1.933633,0.000000,-0.673784,0.000000,0.549865,-0.242917,0.000000
6,10502,-3.933930,0.435203,-2.354639,0.000000,-0.818685,0.000000,0.531396,-0.331312,0.000000
7,10502,-1.036572,0.626075,-1.850597,0.000000,-0.669943,0.000000,0.502228,-0.258298,0.000000
8,10502,-4.294104,0.426063,-2.058465,0.000000,-0.729055,0.000000,0.443343,-0.340229,0.000000
9,10502,-3.981700,0.453829,-1.934778,0.000000,-0.654145,0.000000,0.477431,-0.279477,0.000000
10,10502,-3.985450,0.396420,-2.061338,0.000000,-0.692547,0.000000,0.390641,-0.189139,0.000000
1,40067,-8.185639,0.165713,-0.033627,0.000000,0.002860,0.000000,-0.365664,0.979269,0.000000
2,40067,-3.716132,-0.076041,1.111464,0.000000,0.507659,0.000000,-0.315264,0.892739,0.000000
3,40067,-11.603671,-0.094535,0.023983,0.000000,0.026006,0.000000,-0.398160,0.691598,0.000000
4,40067,-11.226332,-0.272533,0.864260,0.000000,0.440781,0.000000,-0.622066,1.178171,0.000000
5,40067,-11.716247,-0.002877,-0.268779,0.000000,-0.099935,0.000000,0.016882,0.384158,0.000000
6,40067,-1.383761,0.000497,0.752000,0.000000,0.427029,0.000000,-0.405187,1.106699,0.000000
7,40067,-9.414171,0.130249,-0.150146,0.000000,-0.066651,0.000000,-0.205989,0.662698,0.000000
8,40067,-9.217077,-0.103018,0.313445,0.000000,0.195248,0.000000,-0.361137,0.930031,0.000000
9,40067,-9.205417,0.109979,-0.138085,0.000000,0.003210,0.000000,-0.311367,0.854583,0.000000
10,40067,-11.378381,-0.322931,0.546241,0.000000,0.229853,0.000000,-0.771559,0.946439,0.000000
1,40096,-2.461179,-0.186147,-0.696726,0.000000,-0.366666,0.000000,-0.274747,-0.092291,0.000000
2,40096,2.440529,0.483601,-2.060667,0.000000,-0.946729,0.000000,0.659373,-0.344334,0.000000
3,40096,0.251579,-0.339023,-1.503819,0.000000,-0.735556,0.000000,-1.086859,1.752056,0.000000
4,40096,3.756521,0.440750,-2.292804,0.000000,-0.994732,0.000000,0.671164,-0.387683,0.000000
5,40096,4.753487,-0.012387,-0.775820,0.000000,-0.230289,0.000000,0.169160,-0.589914,0.000000
6,40096,1.019227,0.298413,-2.191320,0.000000,-0.995722,0.000000,0.460652,-0.337078,0.000000
7,40096,6.717974,0.133217,-0.763189,0.000000,-0.253929,0.000000,0.364460,-0.167241,0.000000
8,40096,-2.454874,0.204291,-2.125184,0.000000,-1.010066,0.000000,0.296526,-0.047313,0.000000
9,40096,0.984094,-0.088477,-0.818333,0.000000,-0.362797,0.000000,-0.062431,-0.311316,0.000000
10,40096,1.181968,0.276319,-2.380363,0.000000,-1.068436,0.000000,0.414125,-0.522086,0.000000
1,40134,-6.628441,0.095440,-0.943798,0.000000,-0.364403,0.000000,0.460231,-0.730360,0.000000
2,40134,-13.661919,-0.118750,-0.858857,0.000000,-0.373376,0.000000,0.127428,-0.632059,0.000000
3,40134,-3.652278,0.188096,-1.042913,0.000000,-0.446049,0.000000,0.456829,-0.505916,0.000000
4,40134,-11.124552,-0.321748,-0.811337,0.000000,-0.351161,0.000000,-0.141665,-0.520736,0.000000
5,40134,-5.397651,0.211476,-1.024781,0.000000,-0.437667,0.000000,0.535223,-0.855184,0.000000
6,40134,-23.500967,-0.434496,-0.971215,0.000000,-0.401376,0.000000,-0.103830,-0.595267,0.000000
7,40134,-8.482359,0.251370,-0.933812,0.000000,-0.410565,0.000000,0.552302,-0.789963,0.000000
8,40134,-16.500124,-0.482874,-0.933437,0.000000,-0.373141,0.000000,-0.182994,-0.454239,0.000000
9,40134,-1.261946,0.474990,-0.476755,0.000000,-0.245644,0.000000,0.742203,-0.770576,0.000000
10,40134,-14.583890,-0.429760,-0.527544,0.000000,-0.196941,0.000000,-0.083541,-0.527626,0.000000
1,40139,-6.986577,0.632835,1.596602,0.000000,0.767688,0.000000,0.706730,-0.553591,0.000000
2,40139,-13.201829,0.163301,1.480268,0.000000,0.814332,0.000000,0.097918,-0.249909,0.000000
3,40139,-11.232409,0.447725,1.744873,0.000000,0.864614,0.000000,0.679896,-0.668819,0.000000
4,40139,-22.289891,0.175784,1.641911,0.000000,0.778052,0.000000,0.117288,-0.526881,0.000000
5,40139,-11.268558,0.533645,1.650537,0.000000,0.781367,0.000000,0.531514,-0.542669,0.000000
6,40139,-14.740081,0.138952,1.570469,0.000000,0.825932,0.000000,0.198328,-0.386163,0.000000
7,40139,-16.164818,0.309076,1.469913,0.000000,0.770758,0.000000,0.513032,-0.511326,0.000000
8,40139,-13.741544,0.166857,1.718375,0.000000,0.862704,0.000000,0.228710,-0.465053,0.000000
9,40139,-14.566318,0.222537,1.435598,0.000000,0.776728,0.000000,0.233906,-0.267815,0.000000
10,40139,-18.337867,0.197548,1.583167,0.000000,0.774721,0.000000,0.224989,-0.499725,0.000000
1,40242,0.957795,0.046400,2.110055,0.000000,0.852205,0.000000,-0.122132,0.202587,0.000000
2,40242,0.292293,0.239002,0.494164,0.000000,0.215275,0.000000,0.255199,-0.291846,0.000000
3,40242,-0.887723,-0.427646,-1.302319,0.000000,-0.341952,0.000000,-0.391597,0.044184,0.000000
4,40242,-1.171704,0.073746,0.231466,0.000000,0.111588,0.000000,-0.040001,0.012603,0.000000
5,40242,-1.591284,-0.153742,-0.984647,0.000000,-0.279488,0.000000,-0.282988,0.151725,0.000000
6,40242,-3.054422,-0.073359,0.610697,0.000000,0.255502,0.000000,-0.000660,-0.325319,0.000000
7,40242,-5.421652,-0.286886,-0.967704,0.000000,-0.308281,0.000000,-0.108759,-0.719949,0.000000
8,40242,1.141450,0.135233,0.622944,0.000000,0.279386,0.000000,0.136272,-0.301543,0.000000
9,40242,-5.652678,-0.256660,-0.729765,0.000000,-0.254558,0.000000,-0.333069,-0.259737,0.000000
10,40242,2.537554,0.220694,0.535864,0.000000,0.226898,0.000000,-0.120440,0.317395,0.000000
1,40283,-0.451465,0.001894,0.796912,0.000000,0.471692,0.000000,-0.144686,-0.057531,0.000000
2,40283,-1.524012,0.177490,0.326300,0.000000,0.254288,0.000000,0.010982,-0.013420,0.000000
3,40283,-0.329316,-0.174295,0.655657,0.000000,0.461741,0.000000,-0.230212,0.077914,0.000000
4,40283,3.124273,0.235650,0.349301,0.000000,0.298367,0.000000,0.147399,0.008820,0.000000
5,40283,-0.383600,-0.063162,0.813092,0.000000,0.493321,0.000000,-0.062333,-0.129559,0.000000
6,40283,1.388446,0.198955,0.384463,0.000000,0.301668,0.000000,0.021647,0.070076,0.000000
7,40283,-3.773080,0.052800,0.916273,0.000000,0.486097,0.000000,-0.025030,-0.126978,0.000000
8,40283,1.206204,-0.070402,0.569032,0.000000,0.415981,0.000000,-0.001988,-0.115260,0.000000
9,40283,-4.311780,-0.142195,1.011968,0.000000,0.531193,0.000000,-0.064479,-0.267132,0.000000
10,40283,-3.869444,-0.141715,0.609181,0.000000,0.396801,0.000000,-0.383017,0.047488,0.000000
1,40195,-7.274384,-0.288857,4.562536,0.000000,1.872331,0.000000,-0.583790,0.285530,0.000000
2,40195,-20.399540,-0.308452,-0.608244,0.000000,-0.237377,0.000000,-0.488010,0.599582,0.000000
3,40195,-20.343700,0.190579,-0.466768,0.000000,-0.173067,0.000000,-0.099490,0.597979,0.000000
4,40195,-8.617755,-0.021681,-0.962391,0.000000,-0.382858,0.000000,-0.311381,0.397450,0.000000
5,40195,-9.052626,0.263004,-0.722429,0.000000,-0.292686,0.000000,-0.073696,0.496959,0.000000
6,40195,-17.028877,0.144397,-1.457999,0.000000,-0.654322,0.000000,-0.164302,0.284395,0.000000
7,40195,-4.540213,0.022813,0.319240,0.000000,0.116092,0.000000,-0.476338,0.836115,0.000000
8,40195,-17.288732,0.350877,-1.000798,0.000000,-0.471316,0.000000,0.261591,0.068460,0.000000
9,40195,-3.473557,0.192281,1.724541,0.000000,0.600783,0.000000,-0.222531,1.195824,0.000000
10,40195,-16.979829,0.113584,-1.445502,0.000000,-0.587397,0.000000,0.007775,0.101144,0.000000
1,40435,-1.024650,0.417760,-1.810475,0.000000,-0.643230,0.000000,0.262540,0.365666,0.000000
2,40435,-16.497089,-0.187736,-0.461896,0.000000,-0.270268,0.000000,-0.310442,0.214465,0.000000
3,40435,-7.433645,0.344435,-1.398450,0.000000,-0.568267,0.000000,0.257956,0.240007,0.000000
4,40435,-13.543507,0.022292,-0.680875,0.000000,-0.277812,0.000000,-0.236273,0.508638,0.000000
5,40435,-5.608723,0.075796,-1.215871,0.000000,-0.451855,0.000000,-0.122472,0.401659,0.000000
6,40435,-13.710636,-0.108553,-0.553463,0.000000,-0.232180,0.000000,-0.040453,0.315865,0.000000
7,40435,-4.215220,0.451456,-0.895855,0.000000,-0.429667,0.000000,0.364995,0.164685,0.000000
8,40435,-12.348279,0.701716,-2.423761,0.000000,-0.970336,0.000000,0.886053,-0.247691,0.000000
9,40435,-0.678894,0.462156,-0.940713,0.000000,-0.363971,0.000000,0.403124,0.348670,0.000000
10,40435,-4.522961,0.710646,-2.796575,0.000000,-1.055977,0.000000,1.132586,-0.514134,0.000000
1,40492,-4.438606,-0.247267,-0.398842,0.000000,-0.235790,0.000000,-0.040504,-0.056667,0.000000
2,40492,-11.104451,0.157427,-2.084831,0.000000,-1.018338,0.000000,0.425708,-0.157070,0.000000
3,40492,-17.189806,-0.473030,-0.296140,0.000000,-0.243004,0.000000,-0.309631,0.066892,0.000000
4,40492,-15.171537,0.156594,-2.012728,0.000000,-0.943511,0.000000,0.478322,-0.571856,0.000000
5,40492,-20.147226,-0.245714,-0.416724,0.000000,-0.278439,0.000000,-0.268642,0.356982,0.000000
6,40492,-15.002395,0.181513,-2.112196,0.000000,-1.025634,0.000000,0.406950,-0.736638,0.000000
7,40492,-11.241378,0.035670,-0.316298,0.000000,-0.209696,0.000000,-0.385822,0.979946,0.000000
8,40492,-11.831515,0.086916,-2.021166,0.000000,-0.909317,0.000000,0.509047,-0.531965,0.000000
9,40492,-17.903399,0.209938,-0.550022,0.000000,-0.291252,0.000000,-0.337582,1.243744,0.000000
10,40492,-14.055234,-0.025540,-1.964552,0.000000,-0.859912,0.000000,0.406630,-0.716916,0.000000
1,40528,-7.983132,0.446414,0.336008,0.000000,0.066024,0.000000,0.829829,-0.627312,0.000000
2,40528,-11.265742,0.225695,-0.307036,0.000000,-0.243309,0.000000,0.516880,-0.621593,0.000000
3,40528,-14.663334,0.505997,0.508366,0.000000,0.099497,0.000000,0.784911,-0.251780,0.000000
4,40528,-10.563649,0.156029,-0.376671,0.000000,-0.242611,0.000000,0.551461,-0.573625,0.000000
5,40528,-17.957165,0.382807,0.483569,0.000000,0.092075,0.000000,0.686111,-0.702664,0.000000
6,40528,-15.647965,0.299572,-0.479861,0.000000,-0.304591,0.000000,0.646085,-0.831937,0.000000
7,40528,-10.913638,0.387717,0.412062,0.000000,0.112465,0.000000,0.770039,-0.899504,0.000000
8,40528,-25.175619,0.213286,-0.279975,0.000000,-0.146788,0.000000,0.688898,-0.801749,0.000000
9,40528,-14.708869,0.279063,0.456599,0.000000,0.125673,0.000000,0.647928,-0.684976,0.000000
10,40528,-10.244812,0.341222,-0.220826,0.000000,-0.091820,0.000000,0.878024,-0.811174,0.000000
1,40640,-12.589253,0.280579,1.646766,0.000000,0.585640,0.000000,0.338406,-0.083145,0.000000
2,40640,8.160666,0.432597,-0.338011,0.000000,-0.153157,0.000000,0.612143,-0.393704,0.000000
3,40640,0.208756,-0.067867,2.241016,0.000000,0.830400,0.000000,0.050585,0.147514,0.000000
4,40640,7.168710,0.569624,-0.494965,0.000000,-0.218280,0.000000,0.744202,-0.684983,0.000000
5,40640,-5.982974,-0.242798,2.245240,0.000000,0.916591,0.000000,0.022096,-0.737696,0.000000
6,40640,8.564796,0.442609,-0.297669,0.000000,-0.090097,0.000000,0.750515,-0.581058,0.000000
7,40640,-7.106398,-0.151673,2.370955,0.000000,0.915968,0.000000,-0.006156,-0.664258,0.000000
8,40640,8.710661,0.500288,-0.175890,0.000000,-0.126841,0.000000,0.489712,-0.231512,0.000000
9,40640,-7.227125,-0.000773,2.320445,0.000000,0.906690,0.000000,0.195479,-0.719460,0.000000
10,40640,-5.403433,0.428093,2.210639,0.000000,0.881649,0.000000,0.287330,0.225917,0.000000
1,40652,-10.465084,1.022126,-1.216448,0.000000,-0.429552,0.000000,1.736356,-1.556972,0.000000
2,40652,-6.377265,0.166358,-0.056476,0.000000,-0.118337,0.000000,0.436253,-0.402268,0.000000
3,40652,-10.865627,1.117408,-1.060875,0.000000,-0.413227,0.000000,1.730613,-1.573294,0.000000
4,40652,-11.161053,0.106560,-0.300028,0.000000,-0.167108,0.000000,0.490011,-0.781888,0.000000
5,40652,-3.678122,1.170012,-1.056303,0.000000,-0.422954,0.000000,1.718181,-1.556481,0.000000
6,40652,-14.765624,0.060588,-0.365915,0.000000,-0.225756,0.000000,0.381373,-0.853758,0.000000
7,40652,-3.514024,1.069956,-1.112637,0.000000,-0.485625,0.000000,1.517836,-1.251376,0.000000
8,40652,-17.838487,-0.015138,-0.741055,0.000000,-0.360137,0.000000,0.369144,-0.886368,0.000000
9,40652,0.092491,0.884443,-1.135130,0.000000,-0.458566,0.000000,1.429584,-1.063427,0.000000
10,40652,-12.889459,-0.022821,-0.832173,0.000000,-0.269967,0.000000,0.624273,-1.280155,0.000000
1,40700,-0.702167,0.511951,-0.248981,0.000000,-0.121960,0.000000,0.317550,0.389899,0.000000
2,40700,-7.983876,0.179430,-0.278450,0.000000,-0.134984,0.000000,0.015762,0.901526,0.000000
3,40700,-13.915024,0.453484,-0.063476,0.000000,0.003825,0.000000,0.308726,0.597334,0.000000
4,40700,-16.401143,0.005227,0.192969,0.000000,0.114507,0.000000,-0.264974,0.842496,0.000000
5,40700,-10.294817,-0.001094,-0.212309,0.000000,-0.118632,0.000000,-0.260550,0.660888,0.000000
6,40700,-20.589274,0.091712,-0.825652,0.000000,-0.325542,0.000000,-0.172342,0.531719,0.000000
7,40700,-15.768016,-0.114228,0.079148,0.000000,0.033966,0.000000,-0.440822,0.751134,0.000000
8,40700,-12.202174,-0.188078,-0.486126,0.000000,-0.142508,0.000000,-0.374788,0.605741,0.000000
9,40700,-8.963262,-0.169803,0.612016,0.000000,0.225863,0.000000,-0.558294,0.813033,0.000000
10,40700,-3.077570,0.137221,-0.526155,0.000000,-0.114711,0.000000,-0.212424,0.720435,0.000000
1,41002,-10.667575,0.616042,1.184990,0.000000,0.409775,0.000000,1.045627,-1.218029,0.000000
2,41002,-7.671510,1.051570,-0.787067,0.000000,-0.263639,0.000000,1.146416,-0.584847,0.000000
3,41002,-3.470200,0.633394,0.991797,0.000000,0.365270,0.000000,1.115326,-1.199067,0.000000
4,41002,-10.779965,1.179464,-0.674468,0.000000,-0.288389,0.000000,1.177285,-0.649618,0.000000
5,41002,-8.333279,0.468540,1.135080,0.000000,0.423148,0.000000,0.980192,-1.140252,0.000000
6,41002,-14.833871,1.016579,-0.667576,0.000000,-0.218284,0.000000,1.152271,-0.645628,0.000000
7,41002,-11.712821,0.402188,0.999435,0.000000,0.372755,0.000000,0.905200,-1.245576,0.000000
8,41002,-12.059136,0.942896,-0.520118,0.000000,-0.114993,0.000000,1.366915,-1.022111,0.000000
9,41002,-7.533376,0.338280,1.002803,0.000000,0.452346,0.000000,1.013518,-1.206784,0.000000
10,41002,-10.890944,1.048183,-0.609765,0.000000,-0.239247,0.000000,1.134537,-0.749525,0.000000
1,40436,-5.411007,-0.618921,1.377028,0.000000,0.514187,0.000000,-0.489329,-0.195265,0.000000
2,40436,8.243270,0.427865,0.233403,0.000000,0.021514,0.000000,0.737808,-0.259461,0.000000
3,40436,-9.260554,-0.644457,1.409217,0.000000,0.470411,0.000000,-0.643992,-0.199117,0.000000
4,40436,6.200535,0.488110,0.348694,0.000000,0.008833,0.000000,0.675036,-0.428772,0.000000
5,40436,-4.657111,-0.606467,1.293149,0.000000,0.452842,0.000000,-0.529641,-0.131953,0.000000
6,40436,8.325341,0.515262,0.308058,0.000000,-0.017170,0.000000,0.624755,-0.448395,0.000000
7,40436,-6.703043,-0.581324,1.762344,0.000000,0.565990,0.000000,-0.685740,0.094429,0.000000
8,40436,5.577784,0.391866,0.509996,0.000000,0.069733,0.000000,0.526878,-0.436235,0.000000
9,40436,-2.212164,-0.727166,1.836291,0.000000,0.686222,0.000000,-0.728128,0.304081,0.000000
10,40436,5.527390,0.378578,0.448184,0.000000,0.046753,0.000000,0.544069,-0.248100,0.000000
1,40491,0.318523,-0.067261,-1.527318,0.000000,-0.611695,0.000000,0.219067,-0.623880,0.000000
2,40491,3.585736,0.567745,-1.192098,0.000000,-0.518623,0.000000,0.865928,-0.728393,0.000000
3,40491,0.606467,-0.108318,-1.508758,0.000000,-0.636025,0.000000,0.067775,-0.511946,0.000000
4,40491,0.482659,0.422302,-1.146823,0.000000,-0.526588,0.000000,0.664464,-0.806532,0.000000
5,40491,-7.632174,-0.279258,-1.626017,0.000000,-0.700418,0.000000,0.025626,-0.809634,0.000000
6,40491,-0.523736,0.375158,-1.248548,0.000000,-0.556111,0.000000,0.663922,-0.791759,0.000000
7,40491,-5.355147,-0.128613,-1.478041,0.000000,-0.643485,0.000000,0.102046,-0.618602,0.000000
8,40491,-2.200839,0.543968,-1.333132,0.000000,-0.628204,0.000000,0.782882,-1.158512,0.000000
9,40491,-2.004759,0.045394,-1.488567,0.000000,-0.579162,0.000000,0.479023,-0.825140,0.000000
10,40491,-1.800058,0.420636,-1.229439,0.000000,-0.569849,0.000000,0.675572,-0.939672,0.000000
1,40737,0.705720,-0.050723,-0.307076,0.000000,-0.137396,0.000000,-0.034632,-0.318366,0.000000
2,40737,0.173159,0.322455,-0.708604,0.000000,-0.191199,0.000000,0.176732,0.204771,0.000000
3,40737,-3.670134,0.300608,1.871454,0.000000,0.714779,0.000000,0.574279,-0.300764,0.000000
4,40737,-5.904336,-0.230084,1.302538,0.000000,0.487647,0.000000,-0.232792,-0.134730,0.000000
5,40737,-4.425670,0.157901,1.791843,0.000000,0.648756,0.000000,0.297382,-0.304230,0.000000
6,40737,-16.820029,-0.279506,-0.368269,0.000000,-0.163458,0.000000,-0.358377,-0.120725,0.000000
7,40737,-9.101418,0.314934,-0.545791,0.000000,-0.218794,0.000000,0.600715,-0.658529,0.000000
8,40737,-7.375365,0.007806,-0.678150,0.000000,-0.253863,0.000000,0.028500,-0.032755,0.000000
9,40737,-8.007699,0.269294,-0.323342,0.000000,-0.151533,0.000000,0.429690,-0.617797,0.000000
10,40737,-15.323774,0.064608,-0.364055,0.000000,-0.220767,0.000000,-0.031650,-0.224853,0.000000
